Title,Category,Rating,Year,Length,Type,Age,Genre,URL
Inside 'The Terminal',['self'],5.9/10,2004,,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0430227/?ref_=nm_flmg_slf_308
Double Dare,['self'],7.3/10,2004,1h 21m,Movie,Not Rated,[],https://www.imdb.com/title/tt0365135/?ref_=nm_flmg_slf_310
Survivors of the Shoah: Visual History Foundation,['self'],6.5/10,2004,11m,Video,,['Documentary'],https://www.imdb.com/title/tt0405358/?ref_=nm_flmg_slf_311
The 76th Annual Academy Awards,['self'],6.7/10,2004,3h 45m,TV Special,,[],https://www.imdb.com/title/tt0381851/?ref_=nm_flmg_slf_313
The 100 Greatest Scary Moments,['self'],7.7/10,2003,4h 5m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0488907/?ref_=nm_flmg_slf_314
Indiana Jones: Making the Trilogy,['self'],7.8/10,2003,2h 7m,Video,,[],https://www.imdb.com/title/tt0395656/?ref_=nm_flmg_slf_315
The Light and Magic of 'Indiana Jones',['self'],7.9/10,2003,12m,Video,,['Documentary'],https://www.imdb.com/title/tt1193497/?ref_=nm_flmg_slf_316
The Music of 'Indiana Jones',['self'],8.1/10,2003,12m,Video,,['Documentary'],https://www.imdb.com/title/tt1193506/?ref_=nm_flmg_slf_317
The Sound of 'Indiana Jones',['self'],7.8/10,2003,13m,Video,,['Documentary'],https://www.imdb.com/title/tt1193522/?ref_=nm_flmg_slf_318
The Stunts of 'Indiana Jones',['self'],7.8/10,2003,11m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt1193527/?ref_=nm_flmg_slf_319
Revealing 'Casper': A Behind-the-Scenes Look at the Movie,['self'],,2003,,Video,Not Rated,['Short'],https://www.imdb.com/title/tt20963786/?ref_=nm_flmg_slf_320
Tinseltown TV,['self'],4.3/10,2002–2004,1h,TV Series,,"['Music', 'News']",https://www.imdb.com/title/tt0376434/?ref_=nm_flmg_slf_321
Primetime Glick,['self'],7.4/10,2001–2003,22m,TV Series,TV-14,"['Comedy', 'Music']",https://www.imdb.com/title/tt0287872/?ref_=nm_flmg_slf_322
Why History Matters: A Dialogue with Students,['self'],5.8/10,2003,,TV Movie,,[],https://www.imdb.com/title/tt0373453/?ref_=nm_flmg_slf_323
'Catch Me If You Can': Behind the Camera,['self'],6.3/10,2003,17m,Video,,['Documentary'],https://www.imdb.com/title/tt0372106/?ref_=nm_flmg_slf_324
'Catch Me If You Can': In Closing,['self'],5.5/10,2003,5m,Video,,['Short'],https://www.imdb.com/title/tt0923572/?ref_=nm_flmg_slf_325
'Catch Me If You Can': The Casting of the Film,['self'],6.5/10,2003,28m,Video,,['Documentary'],https://www.imdb.com/title/tt0923573/?ref_=nm_flmg_slf_326
Dateline NBC,['self'],7.0/10,1992–,1h 42m,TV Series,TV-PG,"['Documentary', 'News']",https://www.imdb.com/title/tt0103396/?ref_=nm_flmg_slf_327
Frank Abagnale: Between Reality and Fiction,['self'],5.9/10,2003,15m,Video,,['Documentary'],https://www.imdb.com/title/tt0401305/?ref_=nm_flmg_slf_328
Scoring 'Catch Me If You Can',['self'],6.0/10,2003,6m,Video,,"['Documentary', 'Short', 'Music']",https://www.imdb.com/title/tt0401774/?ref_=nm_flmg_slf_329
The FBI Perspective,['self'],4.6/10,2003,7m,Video,,['Short'],https://www.imdb.com/title/tt0923689/?ref_=nm_flmg_slf_330
Behind the Ears: The True Story of Roger Rabbit,['self'],6.5/10,2003,37m,Video,,['Documentary'],https://www.imdb.com/title/tt0401249/?ref_=nm_flmg_slf_331
L'aventure Spielberg,['self'],5.1/10,2003,52m,TV Movie,,[],https://www.imdb.com/title/tt0358369/?ref_=nm_flmg_slf_332
taff,['self'],2.5/10,1995–,,TV Series,,['News'],https://www.imdb.com/title/tt0355143/?ref_=nm_flmg_slf_337
"Wetten, dass..?",['self'],6.0/10,1981–,2h 45m,TV Series,,"['Comedy', 'Game-Show', 'Music']",https://www.imdb.com/title/tt0081961/?ref_=nm_flmg_slf_338
"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood",['self'],7.5/10,2003,1h 59m,Movie,TV-14,['Documentary'],https://www.imdb.com/title/tt0359203/?ref_=nm_flmg_slf_339
A.I.: From Drawings to Sets,['self'],5.6/10,2002,7m,Video,,['Documentary'],https://www.imdb.com/title/tt0370252/?ref_=nm_flmg_slf_340
AI/FX,['self'],6.0/10,2002,8m,Video,,['Documentary'],https://www.imdb.com/title/tt0370251/?ref_=nm_flmg_slf_341
"Brian De Palma, l'incorruptible",['self'],5.5/10,2002,52m,Movie,,['Documentary'],https://www.imdb.com/title/tt0337896/?ref_=nm_flmg_slf_342
Dressing 'A.I.',['self'],5.9/10,2002,5m,Video,,['Documentary'],https://www.imdb.com/title/tt0370491/?ref_=nm_flmg_slf_343
Inside Taken,['self'],5.3/10,2002,43m,Video,,['Documentary'],https://www.imdb.com/title/tt0444187/?ref_=nm_flmg_slf_344
Live at the Shrine! John Williams and the World Premiere of 'E.T.: The Extra Terrestrial': The 20th Anniversary,['self'],6.3/10,2002,18m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0373098/?ref_=nm_flmg_slf_345
The Music of 'A.I.',['self'],6.3/10,2002,6m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0370982/?ref_=nm_flmg_slf_347
The Robots of 'AI',['self'],6.3/10,2002,14m,Video,,['Documentary'],https://www.imdb.com/title/tt0371140/?ref_=nm_flmg_slf_348
The Sound of 'A.I.',['self'],6.2/10,2002,7m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0371243/?ref_=nm_flmg_slf_349
'Minority Report': The Players,['self'],5.4/10,2002,9m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0401653/?ref_=nm_flmg_slf_350
"'Minority Report': The Story, the Debate",['self'],5.0/10,2002,10m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0401654/?ref_=nm_flmg_slf_351
Deconstructing Precog Visions,['self'],4.8/10,2002,5m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0401371/?ref_=nm_flmg_slf_352
Deconstructing Precrime and Precogs,['self'],5.0/10,2002,8m,Video,,['Short'],https://www.imdb.com/title/tt0493615/?ref_=nm_flmg_slf_353
Deconstructing Vehicles of the Future,['self'],4.7/10,2002,5m,Video,,['Short'],https://www.imdb.com/title/tt0493616/?ref_=nm_flmg_slf_354
Final Report,['self'],4.0/10,2002,4m,Video,,[],https://www.imdb.com/title/tt0493659/?ref_=nm_flmg_slf_355
ILM and 'Minority Report',['self'],5.2/10,2002,19m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0493716/?ref_=nm_flmg_slf_356
The Stunts of 'Minority Report',['self'],6.4/10,2002,8m,Video,,['Documentary'],https://www.imdb.com/title/tt5329768/?ref_=nm_flmg_slf_357
The World of 'Minority Report': An Introduction,['self'],4.8/10,2002,9m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0401372/?ref_=nm_flmg_slf_358
E.T. the Extra-Terrestrial: 20th Anniversary Celebration,['self'],6.9/10,2002,50m,Video,,['Documentary'],https://www.imdb.com/title/tt0372252/?ref_=nm_flmg_slf_359
Rank,['self'],4.2/10,2001–2004,1h,TV Series,,[],https://www.imdb.com/title/tt0340474/?ref_=nm_flmg_slf_360
The 54th Annual Primetime Emmy Awards,['self'],5.4/10,2002,3h,TV Special,,[],https://www.imdb.com/title/tt0313160/?ref_=nm_flmg_slf_361
E! True Hollywood Story,"['self', 'archive footage']",6.4/10,1996–,1h,TV Series,TV-PG,['Documentary'],https://www.imdb.com/title/tt0463399/?ref_=nm_flmg_slf_362
Prelude to a Dream,['self'],5.5/10,2002,6m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0365650/?ref_=nm_flmg_slf_363
74th Annual Academy Awards,['self'],5.8/10,2002,4h 16m,TV Special,,['Family'],https://www.imdb.com/title/tt0313162/?ref_=nm_flmg_slf_364
E.T. The Extra-Terrestrial 20th Anniversary Special,['self'],8.6/10,2002,44m,TV Movie,,[],https://www.imdb.com/title/tt1500812/?ref_=nm_flmg_slf_365
Acting A.I.: A Portrait of David,['self'],6.1/10,2002,9m,Video,,[],https://www.imdb.com/title/tt0313164/?ref_=nm_flmg_slf_366
Acting A.I.: A Portrait of Gigolo Joe,['self'],6.5/10,2002,6m,Video,,[],https://www.imdb.com/title/tt0313165/?ref_=nm_flmg_slf_367
Lighting AI,['self'],5.3/10,2002,5m,Video,,[],https://www.imdb.com/title/tt0314318/?ref_=nm_flmg_slf_369
Special Visual Effects and Animation: ILM,['self'],5.5/10,2002,25m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0461845/?ref_=nm_flmg_slf_370
Steven Spielberg: Our Responsibility to Artificial Intelligence,['self'],5.8/10,2002,3m,Video,,['Short'],https://www.imdb.com/title/tt0314728/?ref_=nm_flmg_slf_371
XIX Winter Olympics Opening Ceremony,['self'],6.9/10,2002,,TV Special,,['Sport'],https://www.imdb.com/title/tt0310365/?ref_=nm_flmg_slf_372
Exclusif,['self'],5.8/10,2000–,30m,TV Series,,['Family'],https://www.imdb.com/title/tt0297555/?ref_=nm_flmg_slf_373
The 59th Annual Golden Globe Awards 2002,['self'],6.1/10,2002,,TV Special,,[],https://www.imdb.com/title/tt0364916/?ref_=nm_flmg_slf_374
Beyond Jurassic Park,['self'],6.4/10,2001,1h 58m,Video,,[],https://www.imdb.com/title/tt0321431/?ref_=nm_flmg_slf_375
The Beginning: Making 'Episode I',['self'],7.7/10,2001,1h 6m,Video,,['Documentary'],https://www.imdb.com/title/tt0354408/?ref_=nm_flmg_slf_376
The Making of 'Close Encounters of the Third Kind',"['self', 'self']",7.2/10,2001,1h 41m,Video,Unrated,[],https://www.imdb.com/title/tt0251819/?ref_=nm_flmg_slf_377
ILM and 'Jurassic Park': Before and After Visual Effects,['self'],7.7/10,2001,6m,Video,,[],https://www.imdb.com/title/tt5300718/?ref_=nm_flmg_slf_378
ILM and 'The Lost World': Before and After the Visual Effects,['self'],7.0/10,2001,21m,Video,,['Short'],https://www.imdb.com/title/tt5300846/?ref_=nm_flmg_slf_379
Jurassic Park: Hurricane in Kauai,['self'],6.9/10,2001,2m,Video,,['Short'],https://www.imdb.com/title/tt5300704/?ref_=nm_flmg_slf_380
Steven Spielberg Directs 'Jurassic Park',['self'],6.9/10,2001,9m,Video,,[],https://www.imdb.com/title/tt5300686/?ref_=nm_flmg_slf_381
The Compie Dance Number: Thank You Steven Spielberg from ILM,['self'],,2001,2m,Video,,['Short'],https://www.imdb.com/title/tt5300858/?ref_=nm_flmg_slf_382
R2-D2: Beneath the Dome,['self'],6.9/10,2001,20m,TV Short,,"['Short', 'Comedy']",https://www.imdb.com/title/tt0299485/?ref_=nm_flmg_slf_383
The 100 Greatest Films,['self'],5.8/10,2001,,TV Movie,,['Documentary'],https://www.imdb.com/title/tt2934476/?ref_=nm_flmg_slf_384
2001 World Awards,['self'],,2001,1h 30m,TV Special,,[],https://www.imdb.com/title/tt1528700/?ref_=nm_flmg_slf_385
The Android Prophecy,['self'],6.7/10,2001,59m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt1046162/?ref_=nm_flmg_slf_386
AFI's 100 Years... 100 Thrills: America's Most Heart-Pounding Movies,['self'],7.2/10,2001,1h 29m,TV Special,,[],https://www.imdb.com/title/tt0288408/?ref_=nm_flmg_slf_388
The 12th Annual Golden Laurel Awards,['self'],,2001,,TV Special,,[],https://www.imdb.com/title/tt2112288/?ref_=nm_flmg_slf_389
The Hollywood Greats,['self'],7.7/10,1977–,40m,TV Series,,['Documentary'],https://www.imdb.com/title/tt0261475/?ref_=nm_flmg_slf_390
Stanley Kubrick: A Life in Pictures,['self'],8.0/10,2001,2h 22m,Movie,Not Rated,"['Documentary', 'Biography']",https://www.imdb.com/title/tt0278736/?ref_=nm_flmg_slf_391
Die zehn Gebote der Kreativität,['self'],5.9/10,2001,3h,TV Movie,Not Rated,['Documentary'],https://www.imdb.com/title/tt0272946/?ref_=nm_flmg_slf_392
Lawrence of Arabia: A Conversation with Steven Spielberg,['self'],6.7/10,2000,9m,Video,,['Documentary'],https://www.imdb.com/title/tt0363762/?ref_=nm_flmg_slf_393
The Directors,['self'],7.6/10,1997–2008,1h,TV Series,,['Documentary'],https://www.imdb.com/title/tt0224861/?ref_=nm_flmg_slf_394
Great Performances,"['self', 'archive footage']",7.9/10,1971–,,TV Series,TV-G,"['Drama', 'Music']",https://www.imdb.com/title/tt0159876/?ref_=nm_flmg_slf_395
American Beauty: Look Closer...,['self'],6.3/10,2000,1h 30m,Video,,[],https://www.imdb.com/title/tt0360357/?ref_=nm_flmg_slf_396
Jurassic Park: Behind the Scenes,['self'],7.1/10,2000,20m,Video,,[],https://www.imdb.com/title/tt5300810/?ref_=nm_flmg_slf_397
The 72nd Annual Academy Awards,['self'],6.6/10,2000,,TV Special,,['Family'],https://www.imdb.com/title/tt0266222/?ref_=nm_flmg_slf_398
The 52nd Annual Directors Guild Awards,['self'],,2000,,TV Special,,[],https://www.imdb.com/title/tt2188148/?ref_=nm_flmg_slf_399
31st NAACP Image Awards,['self'],5.3/10,2000,2h,TV Special,TV-G,[],https://www.imdb.com/title/tt0270817/?ref_=nm_flmg_slf_400
The 57th Annual Golden Globe Awards,['self'],5.1/10,2000,,TV Special,,['News'],https://www.imdb.com/title/tt0429484/?ref_=nm_flmg_slf_401
Indiana Jones and the Last Crusade: A Look Inside,['self'],7.5/10,1999,,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0330446/?ref_=nm_flmg_slf_402
"Inside Hollywood: The Pictures, the People, the Academy Awards",['self'],,1999,,TV Movie,,[],https://www.imdb.com/title/tt1342386/?ref_=nm_flmg_slf_403
People Profiles: Steven Spielberg,['self'],5.4/10,1999,,TV Movie,,"['Documentary', 'Biography']",https://www.imdb.com/title/tt0213151/?ref_=nm_flmg_slf_404
Intimate Portrait,['self'],7.5/10,1990–2005,1h,TV Series,,['Documentary'],https://www.imdb.com/title/tt0896232/?ref_=nm_flmg_slf_406
The BBC and the BAFTA Lifetime Achievement Tribute to Richard Attenborough,['self'],6.9/10,1999,1h 14m,TV Special,,[],https://www.imdb.com/title/tt0833423/?ref_=nm_flmg_slf_407
Forever Hollywood,['self'],6.0/10,1999,57m,Movie,,[],https://www.imdb.com/title/tt0225781/?ref_=nm_flmg_slf_408
The Last Movie: Stanley Kubrick and 'Eyes Wide Shut',['self'],6.7/10,1999,43m,Video,,['Documentary'],https://www.imdb.com/title/tt10636154/?ref_=nm_flmg_slf_409
The Martin Short Show,['self'],5.3/10,1999–2000,1h,TV Series,,"['Comedy', 'Talk-Show']",https://www.imdb.com/title/tt0221762/?ref_=nm_flmg_slf_410
Omnibus,"['self', 'archive footage']",7.4/10,1967–2003,,TV Series,Not Rated,"['Documentary', 'Biography', 'Music']",https://www.imdb.com/title/tt0200358/?ref_=nm_flmg_slf_411
From Star Wars to Star Wars: The Story of Industrial Light & Magic,['self'],7.2/10,1999,45m,TV Movie,TV-PG,['Documentary'],https://www.imdb.com/title/tt0220472/?ref_=nm_flmg_slf_412
The Rosie O'Donnell Show,['self'],3.9/10,1996–2002,1h,TV Series,TV-G,['Comedy'],https://www.imdb.com/title/tt0115338/?ref_=nm_flmg_slf_413
The Making of 'Amistad',['self'],5.5/10,1999,27m,Video,,['Documentary'],https://www.imdb.com/title/tt0430331/?ref_=nm_flmg_slf_414
The 71st Annual Academy Awards,['self'],6.1/10,1999,,TV Special,,['Family'],https://www.imdb.com/title/tt0266221/?ref_=nm_flmg_slf_415
Inside the Actors Studio,"['self', 'archive footage']",8.6/10,1994–,1h 5m,TV Series,TV-PG,['Talk-Show'],https://www.imdb.com/title/tt0169455/?ref_=nm_flmg_slf_416
The 1999 Annual Golden Laurel Awards,['self'],,1999,,TV Special,,[],https://www.imdb.com/title/tt2391865/?ref_=nm_flmg_slf_417
Die goldene Kamera 1999,['self'],,1999,,TV Special,,[],https://www.imdb.com/title/tt5296062/?ref_=nm_flmg_slf_418
The 56th Annual Golden Globe Awards,['self'],5.4/10,1999,,TV Special,,[],https://www.imdb.com/title/tt0447822/?ref_=nm_flmg_slf_419
Into the Breach: 'Saving Private Ryan',['self'],7.1/10,1998,25m,Video,,['Documentary'],https://www.imdb.com/title/tt0160410/?ref_=nm_flmg_slf_420
Return to Normandy,['self'],6.4/10,1998,,Video,,[],https://www.imdb.com/title/tt0306014/?ref_=nm_flmg_slf_421
Bouillon de culture,['self'],6.6/10,1991–2001,,TV Series,,"['Documentary', 'Talk-Show']",https://www.imdb.com/title/tt0195447/?ref_=nm_flmg_slf_422
War Stories: Mark Cousins Talks to Steven Spielberg,['self'],,1998,50m,TV Movie,,[],https://www.imdb.com/title/tt16385104/?ref_=nm_flmg_slf_423
AFI's 100 Years... 100 Movies: The Antiheroes,['self'],5.2/10,1998,1h,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0352130/?ref_=nm_flmg_slf_424
AFI's 100 Years... 100 Movies: In Search of,['self'],5.8/10,1998,1h,TV Special,,[],https://www.imdb.com/title/tt0294261/?ref_=nm_flmg_slf_425
AFI's 100 Years... 100 Movies: America's Greatest Movies,['self'],7.5/10,1998,2h 18m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0192952/?ref_=nm_flmg_slf_426
To Life! America Celebrates Israel's 50th,['self'],5.6/10,1998,,TV Special,,[],https://www.imdb.com/title/tt0326287/?ref_=nm_flmg_slf_427
The 50th Annual Directors Guild of America Awards,['self'],,1998,,TV Special,,[],https://www.imdb.com/title/tt2111437/?ref_=nm_flmg_slf_428
The 55th Annual Golden Globe Awards,['self'],5.6/10,1998,,TV Special,,[],https://www.imdb.com/title/tt0859588/?ref_=nm_flmg_slf_429
Making the 'Lost World',['self'],6.3/10,1997,53m,Video,,[],https://www.imdb.com/title/tt0254542/?ref_=nm_flmg_slf_430
Michael Jackson: HIStory on Film - Volume II,['self'],8.4/10,1997,1h 46m,Video,Unrated,[],https://www.imdb.com/title/tt0168070/?ref_=nm_flmg_slf_431
Ships of Slaves: The Middle Passage,['self'],5.7/10,1997,45m,TV Movie,Not Rated,['Documentary'],https://www.imdb.com/title/tt0326144/?ref_=nm_flmg_slf_432
In the Teeth of Jaws,['self'],6.6/10,1997,50m,TV Movie,,[],https://www.imdb.com/title/tt2387720/?ref_=nm_flmg_slf_433
The Return of Steven Spielberg,['self'],,1997,30m,TV Movie,,[],https://www.imdb.com/title/tt6084538/?ref_=nm_flmg_slf_434
The Force Returns: Star Wars Trilogy Special Edition,['self'],7.3/10,1997,,TV Movie,,[],https://www.imdb.com/title/tt5943114/?ref_=nm_flmg_slf_435
The Anti Gravity Room,['self'],7.8/10,1995–1997,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt0286338/?ref_=nm_flmg_slf_436
Blacks and Jews,['self'],7.6/10,1997,1h 25m,Movie,Not Rated,['Documentary'],https://www.imdb.com/title/tt0129790/?ref_=nm_flmg_slf_437
Making of 'Goosebumps: Escape from Horrorland',['self'],,1996,,Video,,[],https://www.imdb.com/title/tt12106680/?ref_=nm_flmg_slf_438
The Making of 'E.T. The Extra-Terrestrial',['self'],7.4/10,1996,1h 31m,Video,,['Documentary'],https://www.imdb.com/title/tt0251820/?ref_=nm_flmg_slf_439
The Nuremberg Trial: War Crimes on Trial,['self'],8.6/10,1996,50m,TV Movie,,"['Documentary', 'History', 'War']",https://www.imdb.com/title/tt1351763/?ref_=nm_flmg_slf_440
Cyberspace,['self'],7.5/10,1996,,TV Mini Series,,[],https://www.imdb.com/title/tt0135724/?ref_=nm_flmg_slf_441
Biography,"['self', 'archive footage']",7.7/10,1987–,1h,TV Series,,"['Documentary', 'Biography', 'History']",https://www.imdb.com/title/tt0092322/?ref_=nm_flmg_slf_443
The Making of '1941',['self'],6.3/10,1996,1h 42m,Video,,['Documentary'],https://www.imdb.com/title/tt0251818/?ref_=nm_flmg_slf_444
The Siskel & Ebert Interviews,['self'],,1996,,TV Special,,['Talk-Show'],https://www.imdb.com/title/tt1945212/?ref_=nm_flmg_slf_445
The 68th Annual Academy Awards,['self'],5.8/10,1996,,TV Special,,[],https://www.imdb.com/title/tt0283830/?ref_=nm_flmg_slf_446
The Annual Artists Rights Foundation Honors Martin Scorsese,['self'],,1996,,TV Special,,['Reality-TV'],https://www.imdb.com/title/tt2217957/?ref_=nm_flmg_slf_447
The Making of 'Jurassic Park',"['self', 'self']",7.6/10,1995,51m,Video,,['Documentary'],https://www.imdb.com/title/tt0256908/?ref_=nm_flmg_slf_449
The Making of 'Balto',['self'],,1995,,Movie,,"['Documentary', 'Short']",https://www.imdb.com/title/tt2708238/?ref_=nm_flmg_slf_450
The 47th Annual Primetime Emmy Awards,['self'],7.8/10,1995,,TV Special,,[],https://www.imdb.com/title/tt0421533/?ref_=nm_flmg_slf_452
The Annual Artist Rights Foundation Honors Steven Spielberg,['self'],,1995,,TV Special,,['Reality-TV'],https://www.imdb.com/title/tt2217955/?ref_=nm_flmg_slf_453
The 67th Annual Academy Awards,['self'],6.0/10,1995,3h 35m,TV Special,,[],https://www.imdb.com/title/tt0268875/?ref_=nm_flmg_slf_454
La nuit des Césars,['self'],5.3/10,1976–,,TV Series,,['Documentary'],https://www.imdb.com/title/tt0341901/?ref_=nm_flmg_slf_455
American Cinema,['self'],7.7/10,1995–1996,55m,TV Series,,['Documentary'],https://www.imdb.com/title/tt0108695/?ref_=nm_flmg_slf_456
A Century of Cinema,['self'],6.4/10,1994,1h 12m,Movie,,[],https://www.imdb.com/title/tt0109390/?ref_=nm_flmg_slf_457
The Society of Operating Cameramen: Lifetime Achievement Awards,['self'],,1994,1h 30m,Video,,['Talk-Show'],https://www.imdb.com/title/tt3735598/?ref_=nm_flmg_slf_458
Newton's Apple,['self'],7.5/10,1983–1998,30m,TV Series,,[],https://www.imdb.com/title/tt0131678/?ref_=nm_flmg_slf_459
Barbra: The Concert,['self'],8.3/10,1994,2h 5m,TV Special,,['Music'],https://www.imdb.com/title/tt0112456/?ref_=nm_flmg_slf_460
The 66th Annual Academy Awards,['self'],6.3/10,1994,,TV Special,,[],https://www.imdb.com/title/tt0295842/?ref_=nm_flmg_slf_461
The 20th Annual People's Choice Awards,['self'],6.0/10,1994,,TV Special,,[],https://www.imdb.com/title/tt1369432/?ref_=nm_flmg_slf_462
Moving Image Salutes Steven Spielberg,['self'],,1994,,TV Special,,[],https://www.imdb.com/title/tt6661978/?ref_=nm_flmg_slf_463
The 46th Annual Director's Guild Awards,['self'],6.4/10,1994,,TV Special,,[],https://www.imdb.com/title/tt2168678/?ref_=nm_flmg_slf_464
Face to Face,['self'],7.6/10,1994–1998,45m,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt1578629/?ref_=nm_flmg_slf_465
The 51st Annual Golden Globe Awards,['self'],6.0/10,1994,,TV Special,,[],https://www.imdb.com/title/tt1677636/?ref_=nm_flmg_slf_466
Siskel & Ebert & the Movies,['self'],8.6/10,1986–2010,30m,TV Series,TV-PG,['Talk-Show'],https://www.imdb.com/title/tt0090523/?ref_=nm_flmg_slf_467
Rolling Stone '93: The Year in Review,['self'],,1993,1h,TV Special,TV-PG,[],https://www.imdb.com/title/tt11612588/?ref_=nm_flmg_slf_469
John & Leeza from Hollywood,['self'],,1993–1994,,TV Series,TV-PG,[],https://www.imdb.com/title/tt0106038/?ref_=nm_flmg_slf_470
Shattered Lullabies,['self'],6.1/10,1992,,Movie,,[],https://www.imdb.com/title/tt0201105/?ref_=nm_flmg_slf_471
The South Bank Show,['self'],7.0/10,1978–,53m,TV Series,,[],https://www.imdb.com/title/tt0077082/?ref_=nm_flmg_slf_472
The Magical World of Chuck Jones,['self'],6.7/10,1992,1h 33m,Movie,PG,[],https://www.imdb.com/title/tt0104789/?ref_=nm_flmg_slf_473
64th Annual Academy Awards,['self'],6.6/10,1992,,TV Special,,['Family'],https://www.imdb.com/title/tt0266219/?ref_=nm_flmg_slf_474
"Here's Looking at You, Warner Bros.",['self'],7.1/10,1991,1h 48m,TV Movie,Not Rated,['Documentary'],https://www.imdb.com/title/tt0102027/?ref_=nm_flmg_slf_475
The Annual Artists Rights Foundation Gala,['self'],,1991,,TV Special,,[],https://www.imdb.com/title/tt2170622/?ref_=nm_flmg_slf_476
E.T. - Entretenimento Total,['self'],8.2/10,1991–1992,2h,TV Series,,['Music'],https://www.imdb.com/title/tt0817253/?ref_=nm_flmg_slf_477
The Movie Awards,['self'],8.0/10,1991,,TV Special,,['Documentary'],https://www.imdb.com/title/tt1110217/?ref_=nm_flmg_slf_478
Making Close Encounters,['self'],6.9/10,1990,,Video,,['Documentary'],https://www.imdb.com/title/tt0256907/?ref_=nm_flmg_slf_479
På optagelse med Steven Spielberg,['self'],,1990,1h 5m,Movie,,['Documentary'],https://www.imdb.com/title/tt7248858/?ref_=nm_flmg_slf_480
The Muppets Celebrate Jim Henson,['self'],8.7/10,1990,47m,TV Movie,,"['Documentary', 'Animation', 'Action']",https://www.imdb.com/title/tt0251874/?ref_=nm_flmg_slf_481
A Tribute to Sean Connery,['self'],,1990,52m,TV Special,,[],https://www.imdb.com/title/tt10915780/?ref_=nm_flmg_slf_482
Listen Up: The Lives of Quincy Jones,['self'],6.1/10,1990,1h 55m,Movie,7,"['Documentary', 'Music']",https://www.imdb.com/title/tt0102315/?ref_=nm_flmg_slf_483
The Grand Opening of Universal Studios New Theme Park Attraction Gala,['self'],5.8/10,1990,,TV Special,,[],https://www.imdb.com/title/tt2173978/?ref_=nm_flmg_slf_484
Siskel & Ebert: The Future of the Movies,['self'],4.8/10,1990,1h,TV Special,,"['Documentary', 'Talk-Show']",https://www.imdb.com/title/tt0271188/?ref_=nm_flmg_slf_485
62nd Annual Academy Awards,['self'],6.4/10,1990,,TV Special,,['Family'],https://www.imdb.com/title/tt0312314/?ref_=nm_flmg_slf_486
Premiere: Inside the Summer Blockbusters,['self'],,1989,1h,TV Movie,,[],https://www.imdb.com/title/tt1230564/?ref_=nm_flmg_slf_487
The Home Show,['self'],3.0/10,1988–1994,,TV Series,,['Reality-TV'],https://www.imdb.com/title/tt0288363/?ref_=nm_flmg_slf_488
Michael Jackson: Liberian Girl,['self'],7.8/10,1989,4m,Music Video,,"['Comedy', 'Music']",https://www.imdb.com/title/tt2794402/?ref_=nm_flmg_slf_489
NHK supesharu,['self'],6.4/10,1989–,50m,TV Series,,['Documentary'],https://www.imdb.com/title/tt1143522/?ref_=nm_flmg_slf_490
Steven Spielberg: An American Cinematheque Tribute,['self'],,1989,,TV Special,,[],https://www.imdb.com/title/tt2094123/?ref_=nm_flmg_slf_491
Roger Rabbit and the Secrets of Toon Town,['self'],7.2/10,1988,1h,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0271147/?ref_=nm_flmg_slf_492
Talking Pictures,['self'],6.7/10,1988,50m,TV Series,,['Documentary'],https://www.imdb.com/title/tt4047986/?ref_=nm_flmg_slf_493
BAFTA British Academy Awards,['self'],,1988,2h 52m,TV Special,,[],https://www.imdb.com/title/tt1548894/?ref_=nm_flmg_slf_494
Once in A Lifetime...,['self'],,1977–,,TV Series,,[],https://www.imdb.com/title/tt12373554/?ref_=nm_flmg_slf_495
Citizen Steve,['self'],5.9/10,1987,23m,Movie,,"['Documentary', 'Short']",https://www.imdb.com/title/tt0255900/?ref_=nm_flmg_slf_496
"The China Odyssey: 'Empire of the Sun', a Film by Steven Spielberg",['self'],6.9/10,1987,49m,TV Movie,,[],https://www.imdb.com/title/tt0258494/?ref_=nm_flmg_slf_497
"Funny, You Don't Look 200: A Constitutional Vaudeville",['self'],5.1/10,1987,1h,TV Movie,,['Family'],https://www.imdb.com/title/tt0243916/?ref_=nm_flmg_slf_498
